"Incident_Id","Incident Date","city-county","killed","injured"
2505565,"2023-01-18","Houston",0,1
2505908,"2023-01-18","Fort Worth",2,0
2505498,"2023-01-18","Waco",0,0
2505300,"2023-01-18","Houston",0,1
2505875,"2023-01-18","Liberty Hill",1,0
2505556,"2023-01-18","Houston",0,1
2505887,"2023-01-18","Beaumont",0,1
2504970,"2023-01-18","Austin",0,1
2506590,"2023-01-18","Tye",1,0
2511701,"2023-01-18","Jefferson",0,0
2507735,"2023-01-18","Venus",1,0
2504480,"2023-01-17","Baytown",1,1
2504845,"2023-01-17","San Antonio",2,0
2504440,"2023-01-17","Beaumont",0,1
2505285,"2023-01-17","Hempstead",1,1
2505411,"2023-01-17","Bedford",0,1
2505866,"2023-01-17","Dallas",1,1
2504645,"2023-01-17","Houston",0,4
2507132,"2023-01-17","Houston",0,2
2505904,"2023-01-16","Dallas",1,0
2523467,"2023-01-16","Houston",0,0
2503638,"2023-01-16","Houston (Jacinto City)",0,1
2503640,"2023-01-16","Houston",0,1
2503855,"2023-01-16","Houston",0,1
2505375,"2023-01-16","Diana",0,1
2503474,"2023-01-16","Houston",0,1
2504286,"2023-01-16","Laredo",0,1
2504228,"2023-01-16","Denison",0,1
2504169,"2023-01-16","Plainview",0,1
2503601,"2023-01-16","Houston",1,0
2504137,"2023-01-16","Gainesville",2,0
2503884,"2023-01-16","Fort Worth",1,0
2503190,"2023-01-16","San Antonio",0,1
2503946,"2023-01-16","Houston",1,0
2503250,"2023-01-15","Wichita Falls",0,1
2505509,"2023-01-15","Victoria",1,2
2503253,"2023-01-15","Wichita Falls",0,1
2503715,"2023-01-15","Austin",1,1
2502680,"2023-01-15","Houston",1,4
2516699,"2023-01-15","San Antonio",1,0
2506745,"2023-01-15","Mcallen",0,1
2504276,"2023-01-15","Houston",1,1
2517162,"2023-01-15","Crockett",1,0
2503142,"2023-01-15","Dallas",1,0
2503204,"2023-01-15","Marshall",0,2
2503193,"2023-01-15","San Antonio",0,1
2503175,"2023-01-15","Houston",0,1
2503183,"2023-01-15","Missouri City",1,0
2503158,"2023-01-15","Duncanville",1,0
2502289,"2023-01-14","Newton",0,1
2502545,"2023-01-14","Dallas",0,1
2502495,"2023-01-14","Humble",1,0
2503161,"2023-01-14","North Richland Hills (Richland Hills)",0,1
2502258,"2023-01-14","San Antonio",1,0
2504177,"2023-01-14","Houston",1,0
2502299,"2023-01-14","Houston",1,0
2502282,"2023-01-14","Dallas",1,2
2503125,"2023-01-14","Tow",2,0
2502268,"2023-01-14","Fort Worth",0,1
2502263,"2023-01-14","Houston",1,0
2502260,"2023-01-14","San Antonio",0,1
2503168,"2023-01-14","Houston",0,2
2503165,"2023-01-14","Arlington",1,0
2503913,"2023-01-14","El Paso",0,1
2501941,"2023-01-13","Lubbock",1,0
2501567,"2023-01-13","Harlingen",0,1
2502244,"2023-01-13","Pflugerville",1,0
2502087,"2023-01-13","Houston",2,0
2503151,"2023-01-13","Rowlett",0,3
2502094,"2023-01-13","Houston",0,1
2501219,"2023-01-12","College Station",0,1
2501770,"2023-01-12","Fresno",1,0
2501721,"2023-01-12","Houston",0,1
2501604,"2023-01-12","Fort Worth",0,1
2501586,"2023-01-12","Robstown",1,0
2502038,"2023-01-12","Fresno",0,1
2501176,"2023-01-11","Richardson",1,0
2526948,"2023-01-11","Rising Star",0,0
2501803,"2023-01-11","Houston",0,1
2500323,"2023-01-11","Palestine",0,0
2501602,"2023-01-11","Fort Worth",0,1
2501597,"2023-01-11","Dallas",1,0
2501593,"2023-01-11","Fort Worth",0,1
2523041,"2023-01-11","San Antonio",1,0
2501543,"2023-01-11","Newton",0,2
2513135,"2023-01-11","Stephenville",0,1
2500121,"2023-01-11","Houston",0,1
2501486,"2023-01-11","Abilene",0,1
2501595,"2023-01-11","Denton",1,0
2500840,"2023-01-11","Lubbock",1,0
2507113,"2023-01-11","Houston",0,1
2499859,"2023-01-10","China Spring",0,1
2500259,"2023-01-10","Baytown",1,0
2500166,"2023-01-10","Austin",0,1
2500117,"2023-01-10","Dallas",1,0
2502338,"2023-01-10","Dallas",1,0
2499974,"2023-01-10","Dallas",1,0
2500176,"2023-01-10","Dallas",1,0
2501513,"2023-01-10","Austin",1,0
2500163,"2023-01-10","Austin",1,0
2500137,"2023-01-10","San Antonio",1,0
2502271,"2023-01-10","Irving",1,0
2505916,"2023-01-10","El Paso",1,0
2499953,"2023-01-10","Fort Worth",0,1
2499112,"2023-01-09","Pineland",1,0
2499839,"2023-01-09","Sanger",1,0
2499034,"2023-01-09","Houston",0,1
2506914,"2023-01-09","Manor",0,0
2498873,"2023-01-09","Fort Worth",0,1
2499998,"2023-01-09","Houston",1,1
2498747,"2023-01-09","Houston",0,1
2498946,"2023-01-09","Dallas",0,1
2522952,"2023-01-09","Dallas",0,1
2498348,"2023-01-08","Houston",0,1
2498344,"2023-01-08","Corsicana",1,0
2500234,"2023-01-08","Houston",1,0
2498402,"2023-01-08","Houston",1,1
2499164,"2023-01-08","San Antonio",0,1
2501953,"2023-01-08","Littlefield",1,0
2499198,"2023-01-08","Waco",0,1
2497792,"2023-01-07","Bryan",0,1
2497655,"2023-01-07","Tulia",1,0
2498432,"2023-01-07","Fort Worth",1,0
2497638,"2023-01-07","Houston",0,1
2498339,"2023-01-07","Sugar Land",1,0
2501649,"2023-01-07","Dripping Springs",0,1
2501495,"2023-01-07","Stratford",0,1
2510165,"2023-01-07","Odessa",0,1
2497824,"2023-01-07","San Antonio",0,1
2497812,"2023-01-07","San Antonio",1,0
2497176,"2023-01-06","San Antonio",1,1
2496746,"2023-01-06","Houston",1,1
2496949,"2023-01-06","Fort Worth (Watauga)",1,0
2497818,"2023-01-06","Laredo",1,0
2496714,"2023-01-06","Dallas",3,2
2498232,"2023-01-06","Odessa",1,1
2497633,"2023-01-06","Austin",1,0
2497016,"2023-01-06","Houston",1,0
2496845,"2023-01-06","Fort Worth",0,1
2496739,"2023-01-06","San Antonio",0,1
2497815,"2023-01-06","San Antonio",2,0
2498457,"2023-01-05","Wylie",0,0
2496755,"2023-01-05","Houston",1,0
2497154,"2023-01-05","San Antonio",0,1
2497179,"2023-01-05","San Antonio",0,1
2496743,"2023-01-05","Houston",1,0
2496258,"2023-01-05","Houston",0,1
2496194,"2023-01-05","Austin",1,0
2497821,"2023-01-05","Mineral Wells",0,1
2496749,"2023-01-05","Houston",0,1
2496736,"2023-01-05","Houston",1,0
2495747,"2023-01-04","Navasota",0,1
2495552,"2023-01-04","San Antonio",0,1
2496971,"2023-01-04","Canutillo",1,0
2496816,"2023-01-04","Rowlett",1,0
2497162,"2023-01-04","San Antonio",1,0
2494925,"2023-01-04","Channelview",2,0
2494974,"2023-01-04","Orange",0,1
2496248,"2023-01-04","Fort Worth",2,1
2494962,"2023-01-04","Houston",0,1
2496266,"2023-01-04","Houston",1,0
2496292,"2023-01-04","El Paso",0,1
2495590,"2023-01-03","Valley Mills",0,1
2494890,"2023-01-03","Sherman",0,1
2497138,"2023-01-03","Pleasanton",1,0
2493841,"2023-01-03","Austin",0,3
2494904,"2023-01-03","Richmond",1,0
2501618,"2023-01-03","Cleburne",1,0
2495176,"2023-01-03","Fulshear",0,1
2495033,"2023-01-03","Fort Worth",0,1
2495043,"2023-01-03","Dallas",1,0
2495006,"2023-01-03","Mathis",1,0
2494888,"2023-01-03","Fort Worth",1,0
2494892,"2023-01-03","College Station",1,0
2498461,"2023-01-03","Dallas",1,0
2494840,"2023-01-03","San Antonio",1,0
2494885,"2023-01-03","Tyler",0,1
2494022,"2023-01-02","Sulphur Springs",1,0
2494486,"2023-01-02","Spring",2,0
2493082,"2023-01-02","Houston",0,1
2493969,"2023-01-02","Arlington",0,1
2494950,"2023-01-02","Dallas",1,0
2493073,"2023-01-02","San Antonio",0,1
2495411,"2023-01-01","Laredo",0,1
2492945,"2023-01-01","Rio Grande City (Escobares)",0,3
2497675,"2023-01-01","Abilene",0,1
2493068,"2023-01-01","Houston",0,1
2493099,"2023-01-01","Lubbock",0,1
2493378,"2023-01-01","Baytown",0,1
2493038,"2023-01-01","Dallas",1,0
2493043,"2023-01-01","Fort Worth",1,0
2493027,"2023-01-01","Corpus Christi",1,0
2493088,"2023-01-01","Houston",0,1
2493056,"2023-01-01","Arlington",0,1
2493092,"2023-01-01","Amarillo",0,2
2493053,"2023-01-01","Fort Worth",0,1
2493021,"2023-01-01","San Antonio",0,1
2493792,"2023-01-01","Laredo",0,1
2493085,"2023-01-01","Houston",0,1
2575188,"2023-04-17","Houston",0,2
2575010,"2023-04-17","Fort Worth",1,0
2574787,"2023-04-17","Sweeny",0,1
2575179,"2023-04-17","Houston",0,1
2575691,"2023-04-17","Houston",1,0
2575106,"2023-04-17","Houston",1,3
2575540,"2023-04-17","Dallas",0,1
2575050,"2023-04-17","Corpus Christi",1,1
2575396,"2023-04-17","San Antonio",0,1
2576016,"2023-04-18","Houston",0,1
2576011,"2023-04-18","Houston",0,2
2576001,"2023-04-18","Houston",0,1
2575998,"2023-04-18","Houston",1,1
2575975,"2023-04-18","Waco",1,0
2575939,"2023-04-18","Temple",0,1
2575515,"2023-04-18","Elgin",0,2
2575524,"2023-04-18","Austin",0,1
2577159,"2023-04-19","Wichita Falls",0,3
2577514,"2023-04-20","San Antonio",0,1
2577451,"2023-04-20","Fort Worth",0,1
2578226,"2023-04-21","Fort Worth",1,0
2578025,"2023-04-21","San Antonio",0,1
2577965,"2023-04-21","Houston",0,1
2577955,"2023-04-21","Houston",0,1
2577929,"2023-04-21","Edinburg",0,1
2578280,"2023-04-21","Lubbock",0,1
2578233,"2023-04-21","Houston",0,1
2578873,"2023-04-22","Mesquite",1,0
2578857,"2023-04-22","Dallas",1,2
2578775,"2023-04-22","Beaumont",0,1
2578728,"2023-04-22","Houston",0,3
2578962,"2023-04-22","Fort Worth",1,0
2579179,"2023-04-23","Jasper",0,9
2579580,"2023-04-23","San Antonio",0,1
2579447,"2023-04-23","Dallas",1,1
2579373,"2023-04-23","Houston",0,1
2579036,"2023-04-23","Houston",0,1
2580175,"2023-04-24","Port Arthur",0,0
2580098,"2023-04-24","Roscoe",0,1
2579873,"2023-04-24","Houston",1,0
2580537,"2023-04-24","Houston",0,1
2581247,"2023-04-25","Gatesville",0,1
2582356,"2023-04-26","Houston",0,1
2582353,"2023-04-26","Spring",1,0
2581924,"2023-04-26","Houston",0,1
2581883,"2023-04-26","Amarillo",0,1
2581805,"2023-04-26","Missouri City",1,0
2583149,"2023-04-27","Rusk",0,1
2582578,"2023-04-27","San Antonio",0,1
2583029,"2023-04-27","Houston",1,3
2583120,"2023-04-27","Houston",1,3
2606205,"2023-05-23","Texarkana",4,0
2612635,"2023-05-30","Dallas",1,0
2612364,"2023-05-30","Austin",0,1
2612603,"2023-05-30","Bigfoot",0,1
2612427,"2023-05-30","El Paso",0,1
2612366,"2023-05-30","Lubbock",0,1
2612727,"2023-05-30","Houston",0,1
